customer_id,age,income,tenure_months,engagement_score,product_uses,support_tickets,lifetime_value,region,true_label
536,30,63523,19,61.41,3,2,21475.86,East,1
537,58,106001,82,-4.35,8,7,34537.92,North,3
538,28,57146,10,43.29,3,2,19179.2,East,0
539,44,114727,63,87.3,6,5,37611.2,North,2
540,36,64569,24,62.65,5,2,21703.59,East,3
541,39,68285,25,54,5,1,22969.19,East,4
542,46,124327,71,99.89,7,5,41341.66,North,2
543,21,46902,9,44.02,0,2,16105.57,East,0
544,46,70079,60,37.33,7,3,23670.46,West,3
545,41,117649,63,87.68,6,4,39060.35,North,2
546,44,115145,64,94.12,9,5,38173.26,North,2
547,37,59583,33,47,5,3,20236.27,West,1
548,31,83180,33,48.62,2,4,28019.85,North,2
549,51,118214,67,58.93,10,4,38855.86,North,2
550,30,65934,12,55.44,3,2,22356.01,East,4
551,33,35077,0,49.77,5,2,12091.83,East,0
552,23,58443,15,52.38,2,2,19517.48,East,2
553,57,152290,83,100.03,8,5,50343.04,North,3
554,55,155508,88,99.24,8,5,51395.27,North,3
555,34,40580,11,66.8,7,2,14001.85,East,1
556,33,58926,26,59.44,4,2,20180.19,West,0
557,39,114725,60,70.33,7,4,37850.69,North,2
558,59,110983,81,-0.74,10,4,36321.12,North,3
559,40,125469,65,22.11,6,5,41227.86,North,3
560,38,57196,24,45.95,5,1,19663.15,West,0
561,30,62424,35,62.99,4,2,21294.66,West,0
562,27,66976,39,69.51,2,3,22558.54,West,3
563,32,66030,19,58.89,3,2,22313.14,East,0
564,27,54268,3,55.47,2,2,18414.04,East,0
565,33,70134,17,76.34,3,2,23445.56,East,4
566,27,43939,12,49.53,3,3,14815.8,East,1
567,42,56373,8,77.78,6,2,18910.32,South,1
568,25,67664,18,59.36,3,2,22566.83,East,4
569,54,154264,87,98.91,12,5,50918.18,North,3
570,26,59079,15,46.49,6,1,20184.56,East,1
571,39,100109,60,55.22,4,3,32970.38,North,2
572,27,32459,2,66.59,5,2,11683.92,East,1
573,34,64501,25,68.41,3,2,21900.21,East,2
574,26,65490,19,66.17,2,1,22077.32,East,4
575,39,105148,57,57.77,5,3,34616.42,North,2
576,58,126748,87,20.56,10,5,41633.87,North,3
577,27,37929,1,56.36,3,3,12991.94,East,1
578,35,52789,11,50.06,0,0,18052.83,East,1
579,38,58421,25,52.02,6,2,19992.94,West,1
580,39,61590,52,51.9,5,2,20786.1,West,3
581,20,29019,0,46.72,2,3,10488.35,East,0
582,44,57884,34,29.44,5,2,19292.38,West,1
583,46,51441,30,51.96,7,2,17461.27,West,0
584,45,55716,39,36.74,5,3,19170.64,West,1
585,34,84544,40,39.93,4,3,28160.86,North,2
586,38,46788,36,37.53,2,3,16000.58,West,1
587,30,56951,37,68.72,3,2,19533.29,West,0
588,58,143151,92,60.37,10,3,47524.94,North,3
589,25,33697,0,49.64,4,2,11904.29,East,1
590,42,103035,53,63.86,6,4,33882.4,North,2
591,36,55297,6,56.28,5,3,18587.6,South,1
592,50,143393,87,100.91,9,5,47452.7,North,3
593,39,45510,4,51.77,4,2,15810.44,East,0
594,40,56313,37,48.86,6,2,19205.39,West,1
595,28,68755,19,59.79,4,3,22793.42,East,4
596,40,108752,53,59.7,7,4,35714.22,North,2
597,39,52221,37,45.22,2,1,17872.13,West,1
598,26,67617,28,60.21,4,3,22774.68,East,4
599,24,60589,16,53.04,1,2,20336.45,East,4
600,28,69129,22,70.53,4,2,23641.24,East,4
601,38,62763,26,41.1,5,2,21032.27,West,2
602,36,117348,56,11.69,7,4,38157.45,North,3
603,41,74853,23,40.78,5,2,24890.64,South,1
604,38,42927,2,56.45,6,2,14842.77,East,1
605,29,66190,19,70.12,3,2,22404.49,East,4
606,33,44454,9,79.11,6,2,15288.72,East,1
607,31,67351,24,69.97,4,2,22755.66,East,4
608,46,66261,52,32.31,6,3,22289.56,West,3
609,41,101144,48,46.92,5,4,33024.85,North,2
610,27,66986,22,77.99,1,3,22605.3,East,4
611,53,131322,70,93.7,9,4,43560.23,North,2
612,47,124051,68,90.67,8,4,41253.5,North,2
613,46,125272,69,100.12,8,3,41536.38,North,2
614,38,62289,47,63.71,3,2,21062.69,West,3
615,42,60033,13,60.28,4,2,20374.23,South,0
616,45,52595,35,26.34,5,3,17995.25,West,0
617,41,47309,28,40.56,5,1,16479.91,West,0
618,33,67018,24,71.07,2,1,22410.59,East,4
619,24,70973,26,53.27,3,2,23598.8,West,1
620,52,127996,70,90.97,9,3,42611.62,North,2
621,33,42019,12,63.54,7,2,14235.64,South,0
622,32,53931,10,45.34,4,1,18553.61,East,1
623,33,60283,10,68.05,2,2,20500.41,East,4
624,20,69805,32,40.54,3,2,23121.96,West,1
625,49,129084,72,99.66,7,4,42805.13,North,2
626,27,59661,12,61.19,4,2,20284.35,East,1
627,38,62455,34,50.87,6,2,21107.85,West,0
628,39,125212,64,15.91,7,4,41101.19,North,3
629,35,62677,20,52.82,4,1,21185.58,West,0
630,28,46727,4,60.94,5,3,16007.74,East,1
631,39,53408,10,52.15,1,2,18467.53,East,1
632,38,45880,24,33.72,6,2,16120.51,West,0
633,49,134642,84,65.11,6,6,44878.06,North,3
634,44,70959,45,34.89,5,2,23764.56,West,2
635,30,40606,13,50.58,7,3,13666.65,East,1
636,35,47199,11,68.74,6,4,15878.86,South,0
637,28,63450,20,53,2,2,21252.86,East,0
638,59,123251,79,22.12,9,5,40608.61,North,3
639,35,53335,12,63.92,6,3,18039.2,East,3
640,48,104844,66,39.91,9,3,34775.33,North,2
641,29,67670,25,70.89,3,1,22960.29,East,4
642,34,65165,13,60.42,4,2,22024.17,East,0
643,40,123118,61,23.08,7,4,40456.26,North,3
644,37,67762,28,58.85,5,2,22783.66,West,4
645,30,48693,35,51.52,0,3,16991.44,West,1
646,57,101767,79,-4.81,8,3,32888.45,North,3
647,20,35288,0,46.28,4,2,12307.21,East,0
648,23,55627,8,45.28,2,2,18635.12,East,1
649,38,51634,8,57.06,5,3,17534.23,South,0
650,22,33292,0,67.77,2,3,11710.1,East,1
651,24,50091,4,46.14,1,2,17249.62,East,0
652,54,97064,69,4.68,10,5,31632.17,North,3
653,36,118763,60,4.42,7,4,38590.32,North,3
654,50,122720,72,58.47,9,4,40444.91,North,2
655,48,139719,85,101.12,9,5,46276.22,North,3
656,41,42011,27,56.19,6,1,14581.35,West,1
657,45,66941,37,44.7,6,2,22507.64,West,2
658,21,62834,18,50.49,2,1,21573.1,East,1
659,44,62789,43,36.87,4,2,21204.14,West,0
660,30,44543,13,49.86,5,3,15125.09,East,1
661,41,50670,37,41.92,5,2,17236.6,West,0
662,22,33299,0,58.92,4,2,12027.09,East,1
663,38,45221,0,65.82,5,1,15835.16,East,0
664,32,95190,52,13.96,6,3,31355.19,North,3
665,40,62789,36,47.24,6,2,21261.8,West,1
666,34,42681,6,69.81,6,3,14664.78,East,1
667,51,152708,90,100.08,8,5,50749.49,North,3
668,30,77564,27,56.64,5,3,26198.33,North,2
669,33,83774,36,48.06,3,3,27932.3,North,2
670,45,57180,46,42.03,6,3,19397.68,West,0
671,36,72254,33,67.5,3,1,24411.04,East,4
672,28,60512,16,68.25,2,1,20562.75,East,4
673,31,77847,24,82.82,3,2,26092.37,East,4
674,26,74751,36,31.16,4,4,25154.43,North,2
675,27,68201,42,62.46,3,2,23022.71,West,0
676,29,65923,18,45.23,4,1,22339.23,East,4
677,22,62462,23,64.31,4,2,20997.32,East,2
678,36,65975,23,60.57,6,1,22293.58,West,0
679,28,58828,11,56.23,2,1,20045.43,East,0
680,41,121311,69,23.04,7,5,39886.56,North,3
681,28,50722,7,48.84,3,1,16902.6,East,1
682,26,50375,14,49.24,3,3,16938.53,East,1
683,21,58206,13,47.36,3,3,19694.44,East,1
684,37,86732,37,25.43,6,4,29071.33,East,3
685,31,65956,19,56.43,2,1,22328.67,East,4
686,44,116368,70,87.85,7,5,38698.38,North,2
687,47,128019,74,90.4,9,4,42573.56,North,2
688,39,71818,39,59.48,6,2,24073.89,West,0
689,52,159184,91,99.41,8,5,52622.99,North,3
690,35,94024,43,8.19,4,4,31043.25,North,3
691,25,66514,8,61.33,3,2,22389.08,East,2
692,49,146745,86,100.99,6,6,48508.32,North,3
693,42,63687,56,63.77,5,3,21866.98,West,3
694,33,108645,57,12.86,7,5,35468.77,North,3
695,38,58100,8,62.42,7,2,19693.37,South,1
696,41,67631,34,53.34,6,3,22749.89,West,2
697,38,51509,10,61.84,6,2,17396.9,South,1
698,49,123373,68,64.17,9,5,40827.31,North,2
699,31,67633,22,64.78,2,1,22964.31,East,4
700,39,62734,17,55.62,4,2,21070.14,South,1
701,51,153269,92,99.67,11,6,50819.48,North,3
702,44,135242,76,77.98,8,6,44992.95,North,3
703,33,66940,24,66.56,5,4,22780.53,East,3
704,21,39209,8,55.33,2,2,13681.44,East,0
705,39,52310,37,45.48,5,2,17864.61,West,1
706,33,72333,31,58.86,5,1,24229.57,East,4
707,37,96405,43,11.81,7,4,31957.88,North,3
708,30,71046,24,75.97,2,1,23743.9,East,4
709,39,79185,19,51.16,5,2,26175.69,South,1
710,43,49305,13,76.72,6,1,16874.13,South,0
711,33,50593,15,62.42,6,3,16992.45,East,1
712,30,71848,21,67.65,4,2,24120.49,East,4
713,31,62581,16,60.57,5,1,21389.57,East,0
714,56,151919,97,99.76,8,6,50277.69,North,3
715,44,51469,26,40.92,6,1,17860.63,West,0
716,58,147487,93,76.37,11,5,48836.63,North,3
717,45,68855,40,48.44,7,2,23024.94,West,2
718,37,52247,10,42.78,5,2,17941.18,East,1
719,36,104540,44,12.78,5,4,34019.78,North,3
720,22,66674,30,57.12,4,3,22641.04,West,1
721,28,60147,21,49.82,4,2,20190.47,East,2
722,59,105734,83,-4.38,9,7,34046.1,North,3
723,50,143994,87,100.96,8,5,47645.88,North,3
724,24,72261,35,60.49,3,4,24306.6,West,1
725,22,40230,8,46.38,3,3,13604.17,East,0
726,36,65295,17,67.01,4,1,22133.86,East,4
727,38,74017,36,74.2,4,2,24895.29,North,4
728,23,67027,17,48.35,4,1,22788.74,East,1
729,28,62560,14,60.06,2,2,21114.81,East,0
730,37,97370,53,52.3,6,3,32335.93,North,2
731,24,57234,32,53.44,3,2,19755.98,West,0
732,36,48694,34,40.43,2,2,16659.2,West,0
733,33,49538,37,45.53,3,2,17024.73,West,0
734,39,63141,33,49.71,7,2,21125.55,West,1
735,22,39995,6,58.67,3,2,13766.51,East,0
736,18,61699,25,53.16,2,1,21207.45,East,1
737,29,66373,13,69.4,4,1,22542.46,East,0
738,39,110811,61,66.16,6,4,36536.21,North,2
739,28,62111,21,60.92,3,3,20887.96,East,4
740,33,70195,24,74.03,3,1,23861.17,East,4
741,45,50879,28,34.41,6,3,17271.01,West,0
742,39,43097,31,37.53,4,3,15113.83,West,1
743,22,35479,0,52.62,3,3,12372.53,East,0
744,35,49961,18,84.21,6,3,16911.8,East,1
745,44,68166,21,42.26,3,1,22731.39,South,1
746,48,86126,56,38.37,8,4,29026.16,North,2
747,42,64224,28,46.82,5,2,21592.39,West,1
748,35,75529,30,34.44,7,4,25431.72,East,3
749,23,60011,18,62.94,3,1,20331.65,East,4
750,29,38316,9,51.64,3,2,13147.62,East,1
751,42,38791,34,45.65,4,2,14009.94,West,0
752,28,58914,26,56.61,3,2,19558.43,East,2
753,23,68912,43,58.25,3,2,23092.43,West,1
754,35,86730,41,38.28,3,3,29034.44,North,2
755,37,53975,39,60.92,4,3,18512.48,West,0
756,36,58554,18,69.66,6,2,19781.78,East,3
757,39,63842,15,51.99,6,2,21273.72,South,0
758,29,49847,0,59.61,3,2,16797.11,East,0
759,37,105100,58,67.4,7,5,34549.63,North,2
760,58,149667,93,67.2,10,5,49662.4,North,3
761,35,56347,40,56.03,6,2,19149.61,West,0
762,37,56454,4,46.74,3,0,19114.27,East,0
763,38,74496,30,59.84,6,2,24853.23,West,0
764,28,38250,0,49.06,5,2,13283.26,East,0
765,49,125516,76,84.95,8,5,41565.68,North,2
766,28,38951,6,50.34,5,3,13250.7,East,1
767,54,153600,85,77.89,10,5,50922.12,North,3
768,42,67081,36,48.99,7,3,22465.63,West,2
769,39,54674,13,64.3,6,2,18372.05,South,0
770,40,35073,28,34.9,4,2,12358.31,West,0
771,34,32853,24,38.35,2,2,11966.64,East,1
772,25,71932,21,46.7,4,2,24320.35,South,1
773,29,37146,5,50.36,4,2,12718.86,East,1
774,31,65932,19,67.03,3,3,22249.79,East,4
775,34,70032,20,67.63,6,2,23540.33,West,0
776,40,60951,51,62.5,3,4,20595.97,West,3
777,46,75980,18,42.08,3,1,25269.33,South,1
778,26,59440,17,55.82,3,0,20039.05,East,1
779,29,66611,22,55.38,3,1,22417.71,East,4
780,40,57386,22,46.4,6,2,19532.25,West,0
781,29,58960,12,54.57,3,1,19687.48,East,4
782,33,70596,20,58.36,4,2,23716.41,East,4
783,39,48947,7,64.18,5,2,16898.62,East,0
784,52,121341,71,53.4,8,4,39993.27,North,2
785,35,104852,52,4.91,5,4,34266.85,North,3
786,46,125240,71,92.83,6,4,41607.06,North,2
787,21,45995,13,46.55,2,1,15572.08,East,0
788,25,45946,4,60.98,2,2,15849.73,East,0
789,28,60629,12,65,3,2,20493.85,East,4
790,25,62107,17,47.5,3,3,20643.26,East,2
791,43,111158,68,87.11,6,4,36483.18,North,2
792,52,129330,74,91.82,11,3,43080.32,North,2
793,37,43891,34,54.74,2,3,15306.48,West,1
794,26,70634,27,34.61,3,3,23364.7,North,2
795,18,50602,7,56.71,3,2,17475.44,East,0
796,34,67162,25,62.25,4,3,22571.96,East,4
797,42,67987,58,47.01,5,4,22900.35,West,3
798,26,71882,24,48.2,5,1,24146.66,South,1
799,43,64954,18,51.55,2,1,21985.61,South,0
800,43,60899,11,77.04,7,3,20431.76,South,1
801,36,64039,13,51.54,4,1,21319.86,East,2
802,44,63622,13,64.55,5,2,21503.73,South,3
803,33,67666,26,64.59,2,3,22701.6,East,4
804,27,72907,21,42.24,3,2,24357.92,South,1
805,54,117764,65,82.78,9,5,38912.44,North,2
806,27,39034,6,62.25,6,2,13447.73,East,0
807,29,71141,19,61.61,4,1,24012.9,East,4
808,56,142697,93,100.74,9,4,47550.66,North,3
809,29,58822,17,55.62,3,2,20032.17,East,1
810,34,72021,18,65.63,6,2,24092.8,East,4
811,28,71217,28,41.74,3,4,23467.11,North,2
812,45,63039,36,39.28,7,3,21286.73,West,0
813,34,61105,46,53.58,4,4,20726.92,West,3
814,21,70686,23,49.5,2,1,24039.68,West,0
815,50,126008,75,82.87,9,4,41967.88,North,2
816,26,76957,34,56.75,3,2,25562.17,West,1
817,42,59610,11,81.76,6,3,20143.87,South,1
818,28,42899,0,63.68,3,2,14504.28,East,0
819,40,115193,58,20.52,6,5,37867.72,North,3
820,49,72859,63,39.71,5,3,24730.17,West,3
821,49,134737,70,58.6,6,6,44684.57,North,3
822,33,60538,24,73.52,2,2,20709.02,East,4
823,36,45907,8,61.94,6,1,15651.55,South,1
824,36,53696,27,46.25,5,1,18396.46,West,0
825,44,51682,26,43.09,5,2,17911.56,West,0
826,29,61312,13,60.75,1,2,20539.63,East,4
827,56,159367,95,98.82,10,5,52876.48,North,3
828,31,69417,23,63.21,4,1,23238.91,East,4
829,41,60040,38,30.1,4,2,20254.47,West,0
830,42,60290,10,47.48,3,2,20192.37,South,1
831,55,156905,97,99.49,9,5,52196.27,North,3
832,31,48484,39,48.18,3,3,16738.47,West,1
833,29,33221,6,56.68,4,2,11698.29,East,0
834,18,60030,22,44.1,2,1,20437.29,East,1
835,26,70679,31,42.92,3,3,23642.49,West,3
836,26,71051,34,57.29,1,3,23731.96,West,1
837,45,82900,44,38.3,8,2,27834.31,North,2
838,41,49251,28,51.96,6,1,17002.94,West,0
839,49,76388,65,16.37,8,4,25463.03,West,3
840,45,114331,61,84.08,6,3,37785.48,North,2
841,31,74370,25,75.37,5,3,24958.4,East,4
842,37,43018,5,55.58,6,2,14755.15,East,1
843,26,54351,18,67.05,2,2,18450.5,East,1
844,40,48055,22,40.95,5,2,16469.07,West,0
845,30,42120,30,51.12,1,3,14987.95,West,0
846,23,52835,10,52.83,2,1,18057.76,East,4
847,24,66084,19,50.55,5,2,22588.74,East,1
848,21,67580,29,57.45,4,2,22878.78,West,1
849,45,79460,68,14.98,7,4,26411.67,West,3
850,46,124313,68,100.66,8,4,41212.44,North,2
851,51,126023,73,75.17,8,4,41751.73,North,2
852,57,122571,91,14.32,10,5,40312.59,North,3
853,20,74136,31,48.43,3,2,24733.68,West,0
854,25,69831,25,43.32,4,2,23139.32,South,0
855,30,64253,21,54.62,2,2,21543.97,East,4
856,37,41550,28,44.98,4,2,14572.82,West,1
857,19,47650,8,55.84,4,3,16574.49,East,1
858,27,63357,11,66.74,1,1,21323.58,East,4
859,50,132962,72,99.3,8,4,44153.35,North,2
860,48,87847,52,38.58,8,3,29543.16,North,2
861,28,66710,17,60.21,4,2,22595.4,East,4
862,23,72417,24,43.7,4,1,24245.15,South,1
863,60,141589,87,53.63,12,4,46681.15,North,3
864,24,67242,42,60.7,3,3,22665.04,West,0
865,34,63668,18,62.28,5,2,21760.21,East,0
866,32,69667,16,59.1,4,2,23457.94,East,4
867,34,55256,37,47.11,5,2,18887.74,West,0
868,24,65361,17,51.82,4,1,22359,East,1
869,27,66851,33,41.31,3,1,22626.03,West,1
870,35,47487,15,61.89,6,3,16063.9,South,3
871,44,62702,65,43.4,6,4,21450.2,West,3
872,51,127112,69,94.26,8,4,42358.41,North,2
873,35,102035,49,14.04,4,4,33588.64,North,3
874,29,90420,36,36.69,5,4,30133.91,East,3
875,40,111828,61,65.92,7,5,36746.49,North,2
876,30,56393,17,43.33,2,1,19187.36,East,0
877,28,30416,0,55.02,3,1,10967.9,East,1
878,24,62143,38,50.93,3,2,21307.8,West,1
879,25,54380,12,56.58,3,2,18518.96,East,4
880,32,44150,1,66.5,4,3,15125.42,East,1
881,29,48121,8,60.09,5,4,16030.98,East,1
882,23,64594,19,50.59,3,3,21500.68,East,2
883,32,73544,28,48.84,5,3,24538.14,North,2
884,46,125486,63,100.04,7,4,41624.37,North,2
885,44,63576,17,49.02,4,2,21215.61,South,0
886,44,75332,61,32.35,7,4,25335.85,West,3
887,37,99901,54,45.34,4,3,32888.73,North,2
888,35,34290,26,51.13,2,3,12213.12,West,0
889,39,120127,70,15.37,6,5,39165.15,North,3
890,33,102035,51,4.95,7,5,33315.51,North,3
891,34,46188,31,39.43,3,2,16136.6,West,1
892,40,48477,13,80.29,5,2,16652.65,South,3
893,36,70975,19,59.48,5,2,23908.65,East,4
894,31,65539,35,64.16,3,2,22207.72,West,3
895,52,130821,77,86.9,9,5,43349.57,North,2
896,26,32591,0,55.74,3,3,11548.42,East,0
897,37,63126,50,57.62,4,3,21400.49,West,3
898,57,107143,80,2.78,8,3,35151.41,North,3
899,28,55387,18,41.34,2,2,18401.53,East,1
900,23,72069,26,47.88,4,2,24233.13,West,1
901,29,31293,0,47.38,2,2,10857.74,East,0
902,30,65322,28,53.09,3,2,22176.38,East,0
903,44,126598,66,92.11,8,5,41949.7,North,2
904,30,66096,37,62.29,2,3,22317.76,West,0
905,44,123356,65,100.47,9,3,40847.89,North,2
906,34,62853,36,71.3,1,2,21463.66,West,1
907,32,49655,28,44.84,1,2,17423.73,West,1
908,26,34192,0,48.66,3,2,11954.49,East,0
909,45,65877,43,43.39,5,3,22329.72,West,0
910,38,61677,14,49.1,4,2,20694.3,South,1
911,29,64905,26,60.1,4,1,21828.57,East,4
912,30,52147,34,50,2,2,18171.56,West,0
913,34,53926,25,49.12,4,3,18399.36,West,0
914,40,41896,3,49.56,6,1,14483.59,East,0
915,45,131503,73,49.35,7,5,43565.16,North,3
916,33,53865,43,63.51,2,3,18564.89,West,1
917,55,156361,85,99.44,9,5,51741.16,North,3
918,35,89276,41,15.42,6,4,29524.95,East,3
919,27,60711,12,67.83,3,2,20751.05,East,4
920,52,77443,69,20.1,6,4,25864.23,West,3
921,33,70885,18,68.34,3,1,23886.01,East,4
922,37,102184,53,5,6,4,33376.18,North,3
923,36,38874,19,38.72,6,3,13648.41,East,1
924,38,95848,40,46.24,6,3,31795.77,North,2
925,27,70289,22,73.44,4,2,23727.22,East,0
926,53,151506,94,100.29,9,6,50161.15,North,3
927,44,69756,38,47.7,6,2,23350.2,West,0
928,32,85011,37,24.93,5,4,28268.96,East,3
929,42,51250,41,37.13,4,3,17439.32,West,1
930,40,51163,27,40.35,6,1,17542.44,West,0
931,25,59681,18,62.37,2,1,20172.01,East,4
932,52,141776,83,91.38,8,5,46719.2,North,3
933,26,64047,14,66.78,2,3,21840.08,East,4
934,26,57611,9,54.32,2,1,19594.33,East,0
935,35,106352,56,74.29,5,4,35041.33,North,2
936,25,67173,30,58.6,1,1,22731.14,West,1
937,40,51733,11,54.67,5,2,17573.47,East,1
938,33,83889,40,54.79,4,3,27926.54,North,2
939,42,56983,15,45.25,3,1,19098.24,South,1
940,48,129767,71,98.24,8,4,43071.73,North,2
941,39,99431,47,44.15,5,5,32856.82,North,2
942,23,43039,6,50.7,2,2,14926.88,East,1
943,50,99696,59,38.14,9,3,33431.67,North,2
944,41,65403,32,56.44,4,0,22095.95,West,2
945,39,54201,8,59.44,6,3,18172.83,South,1
946,45,65365,64,29.34,5,3,22302.75,West,3
947,41,74487,38,57.99,6,2,24913.02,West,0
948,21,34508,0,49.17,4,1,12019.75,East,1
949,59,112400,87,2.01,9,6,36826.52,North,3
950,42,110287,67,86.68,7,4,36321.44,North,2
951,22,32914,0,57.3,3,1,11770.71,East,1
952,26,66742,16,69.24,2,2,22377.16,East,4
953,27,36856,6,50.94,3,2,12819.99,East,1
954,56,152672,88,96.25,10,5,50818.45,North,3
955,56,128592,86,27.55,10,5,42383.71,North,3
956,46,66834,33,42.77,6,1,22347.46,West,0
957,43,128586,72,28.08,7,5,42476.12,North,3
958,50,131792,68,83.82,8,4,43537.58,North,2
959,23,32621,1,42.95,3,1,11460.21,East,0
960,21,61817,16,50.57,4,0,21206.69,East,1
961,35,40953,7,57.08,6,2,14032.65,East,0
962,26,53324,9,40.4,3,2,17766.89,East,1
963,42,49844,22,40.9,5,2,17183.21,West,1
964,43,60416,34,38.96,3,3,20480.7,West,0
965,40,57361,17,79.03,7,2,19313.43,South,3
966,25,55524,19,53.33,3,2,18551.22,East,2
967,43,82074,52,38.97,7,3,27705.16,North,2
968,31,53308,34,50.34,4,2,18341.94,West,0
969,35,49722,6,61.45,4,1,16982.03,East,0
970,46,81363,59,35.02,8,3,27368.49,North,2
971,29,62820,37,62.54,4,2,21394.14,West,1
972,32,75636,22,75.07,4,1,25333,East,4
973,43,64469,37,47.76,7,3,21850.6,West,2
974,26,72490,24,43.9,6,2,24341.99,South,1
975,31,79900,36,42.27,3,3,26517.66,North,2
976,29,65418,17,61.71,4,2,21777.3,East,4
977,30,46865,8,54.48,5,2,15714.65,East,1
978,27,56491,27,57.71,1,3,19326.77,West,0
979,38,57353,10,52.55,5,2,19409.08,South,1
980,24,70025,21,51,6,1,23231.85,West,1
981,56,111538,90,1.39,9,4,36403.08,North,3
982,58,154427,90,98.73,8,5,51195.11,North,3
983,35,56707,14,79.92,5,2,19056.27,South,3
984,28,32944,1,64.78,5,2,11693.7,East,0
985,44,76653,45,37.17,6,3,25607.19,North,2
986,24,57525,21,42.47,1,1,19931.2,East,1
987,35,73657,23,64.22,3,2,24887.03,East,4
988,55,111133,69,30.8,9,4,36700.27,North,2
989,39,54392,11,60.47,6,2,18124.93,South,1
990,26,32636,0,48.58,3,2,11541.59,East,1
991,39,52088,7,57.74,6,2,17872.17,South,1
992,57,155756,95,98.86,11,4,51803.34,North,3
993,49,122890,68,60.7,8,4,40577.18,North,2
994,30,69402,14,62.05,3,2,23185.88,East,1
995,55,101497,84,0.57,9,5,33166.72,North,3
996,36,61366,18,48.75,5,1,20891.11,East,1
997,22,40198,5,67.1,1,1,14172.4,East,0
998,22,62423,8,50.33,2,1,21433.06,East,1
999,42,76505,26,38.33,3,2,25525.12,South,1
1000,59,97815,85,0.85,10,5,31933.47,North,3
1001,37,56697,21,57.08,5,1,19297.72,East,0
1002,29,47574,10,49.3,3,2,16224.39,East,0
1003,27,61018,18,39.63,4,1,20118.32,East,2
1004,44,115138,63,73.02,6,4,37919.85,North,2
1005,44,133194,78,66.37,7,6,44329.86,North,3
1006,28,54502,13,53.07,1,2,18603.63,East,0
1007,39,50420,36,32.99,4,2,17294.23,West,0
1008,37,107026,55,5.38,7,5,34991.54,North,3
1009,23,42366,8,49.3,2,2,14272.57,East,0
1010,40,45553,10,61.87,4,2,15570.21,South,1
1011,37,47403,6,73.87,7,3,16076.06,South,0
1012,35,64838,25,60.61,5,3,21841.94,West,0
1013,35,105499,44,19.46,7,4,34631.74,North,3
1014,44,62567,27,52.14,6,2,21097.79,West,0
1015,52,114230,64,50.95,8,4,37549.57,North,2
1016,33,43549,6,59.63,6,2,14999.04,East,1
1017,31,67628,21,42.26,4,3,22591.34,North,2
1018,39,112341,60,64.29,6,2,36985.31,North,2
1019,31,67764,22,65.8,4,1,22608.66,East,4
1020,40,52970,36,47.62,5,4,17930.98,West,0
1021,59,127900,94,29.79,11,5,42125.27,North,3
1022,48,66098,53,47.5,4,4,22507.13,West,3
1023,37,67350,54,66.94,3,2,22672.19,West,3
1024,27,33523,0,62.36,5,2,11984.3,East,0
1025,36,74688,26,64.04,2,2,25059.39,East,4
1026,37,48449,3,59.46,5,1,16525.02,South,1
1027,48,132937,69,91.99,8,4,44426.22,North,2
1028,35,31166,34,40.83,3,2,11458,East,1
1029,58,131617,87,22.05,10,5,43275.01,North,3
1030,47,126383,68,76.99,9,4,41737.51,North,2
1031,50,136367,74,97.25,8,5,45203.84,North,2
1032,38,55338,35,39.21,6,3,18780.78,West,1
1033,40,42676,35,38.15,4,1,14758.26,West,0
1034,27,58078,14,54.44,2,3,19205.19,East,2
1035,33,68373,15,65.08,2,3,22993.72,East,4
1036,31,68407,18,61.02,3,2,22961.11,East,4
1037,51,86541,75,-2.84,10,4,28581.1,North,3
1038,28,70340,20,73.34,2,2,23624.86,East,4
1039,58,117910,82,21.24,11,5,38837.34,North,3
1040,50,129277,73,87.98,7,4,42708.39,North,2
1041,50,85811,54,32.41,7,4,28933.44,North,2
